GradeDate,Firm,ToGrade,FromGrade,Action,priceTargetAction,currentPriceTarget,priorPriceTarget,tic
2024-05-30 18:37:21,TD Cowen,Hold,Hold,main,Lowers,285.0,330.0,CRM
2024-05-30 18:34:14,DA Davidson,Neutral,Neutral,main,Lowers,230.0,300.0,CRM
2024-05-30 18:20:21,JP Morgan,Overweight,Overweight,main,Lowers,300.0,310.0,CRM
2024-05-30 18:03:18,Bernstein,Underperform,Underperform,main,Raises,234.0,231.0,CRM
2024-05-30 17:47:35,B of A Securities,Buy,Buy,main,Lowers,288.0,360.0,CRM
2024-05-30 17:41:48,Deutsche Bank,Buy,Buy,main,Lowers,300.0,350.0,CRM
2024-05-30 17:24:35,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,250.0,300.0,CRM
2024-05-30 16:03:30,Raymond James,Strong Buy,Strong Buy,reit,Lowers,325.0,380.0,CRM
2024-05-30 15:28:25,UBS,Neutral,Neutral,main,Lowers,250.0,310.0,CRM
2024-05-30 15:10:36,Evercore ISI Group,Outperform,Outperform,main,Lowers,300.0,330.0,CRM
2024-05-30 14:39:22,BMO Capital,Outperform,Outperform,main,Lowers,265.0,335.0,CRM
2024-05-30 14:12:09,Truist Securities,Buy,Buy,reit,Lowers,300.0,360.0,CRM
2024-05-30 13:37:40,Stifel,Buy,Buy,main,Lowers,300.0,350.0,CRM
2024-05-30 13:05:12,Canaccord Genuity,Buy,Buy,main,Lowers,300.0,350.0,CRM
2024-05-30 12:52:01,Oppenheimer,Outperform,Outperform,main,Lowers,280.0,325.0,CRM
2024-05-30 12:38:40,Mizuho,Buy,Buy,main,Lowers,300.0,345.0,CRM
2024-05-30 12:31:16,Morgan Stanley,Overweight,Overweight,main,Lowers,320.0,350.0,CRM
2024-05-30 12:23:11,Baird,Outperform,Outperform,main,Lowers,295.0,355.0,CRM
2024-05-30 10:56:46,Needham,Buy,Buy,reit,Maintains,345.0,345.0,CRM
2024-05-30 09:22:31,Piper Sandler,Neutral,Neutral,main,Lowers,250.0,300.0,CRM
2024-05-29 15:24:37,Wedbush,Outperform,Outperform,main,Lowers,315.0,325.0,CRM
2024-05-24 15:09:44,RBC Capital,Outperform,Outperform,reit,Maintains,350.0,350.0,CRM
2024-05-23 14:31:02,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,300.0,310.0,CRM
2024-04-22 12:08:10,Jefferies,Buy,Buy,main,Raises,360.0,350.0,CRM
2024-04-16 10:20:30,Wolfe Research,Outperform,Outperform,reit,Maintains,365.0,365.0,CRM
2024-04-15 15:33:23,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,342.0,342.0,CRM
2024-04-15 14:23:52,RBC Capital,Outperform,Outperform,reit,Maintains,350.0,350.0,CRM
2024-04-15 11:19:17,Needham,Buy,Buy,reit,Maintains,345.0,345.0,CRM
2024-04-15 09:08:13,Piper Sandler,Neutral,Neutral,main,Maintains,300.0,300.0,CRM
2024-04-12 14:46:33,RBC Capital,Outperform,Outperform,reit,Raises,350.0,325.0,CRM
2024-04-03 12:54:51,Stifel,Buy,Buy,main,Maintains,350.0,0.0,CRM
2024-03-21 09:02:18,Keybanc,Sector Weight,,init,,0.0,0.0,CRM
2024-03-11 15:53:31,Citigroup,Neutral,Neutral,main,Raises,339.0,325.0,CRM
2024-03-07 11:23:37,Canaccord Genuity,Buy,Buy,main,Maintains,350.0,350.0,CRM
2024-03-06 17:52:45,Argus Research,Buy,Buy,main,Raises,354.0,290.0,CRM
2024-02-29 19:15:47,JMP Securities,Market Outperform,Market Outperform,main,Raises,342.0,293.0,CRM
2024-02-29 17:57:07,Evercore ISI Group,Outperform,Outperform,main,Raises,330.0,290.0,CRM
2024-02-29 17:46:04,RBC Capital,Outperform,Outperform,main,Raises,325.0,285.0,CRM
2024-02-29 16:29:18,JP Morgan,Overweight,Overweight,main,Raises,310.0,260.0,CRM
2024-02-29 15:33:33,B of A Securities,Buy,Buy,main,Raises,360.0,350.0,CRM
2024-02-29 15:15:55,Mizuho,Buy,Buy,reit,Raises,345.0,325.0,CRM
2024-02-29 15:05:22,Canaccord Genuity,Buy,Buy,main,Raises,350.0,290.0,CRM
2024-02-29 14:26:01,Truist Securities,Buy,Buy,reit,Raises,360.0,275.0,CRM
2024-02-29 13:03:29,BMO Capital,Outperform,Outperform,main,Raises,335.0,325.0,CRM
2024-02-29 12:52:17,Needham,Buy,Buy,main,Raises,345.0,275.0,CRM
2024-02-29 12:10:51,Baird,Outperform,Outperform,main,Raises,355.0,310.0,CRM
2024-02-29 10:38:50,Piper Sandler,Neutral,Neutral,main,Raises,300.0,285.0,CRM
2024-02-28 10:16:43,Piper Sandler,Neutral,Neutral,reit,Maintains,285.0,0.0,CRM
2024-02-26 16:36:42,Citigroup,Neutral,Neutral,main,Raises,325.0,265.0,CRM
2024-02-21 18:32:59,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,290.0,280.0,CRM
2024-02-21 14:10:59,Stifel,Buy,Buy,main,Raises,330.0,300.0,CRM
2024-02-16 18:14:31,UBS,Neutral,Neutral,main,Raises,310.0,285.0,CRM
2024-02-12 13:40:26,Oppenheimer,Outperform,Outperform,main,Raises,325.0,300.0,CRM
2024-01-23 20:10:35,Baird,Outperform,Outperform,main,Raises,310.0,300.0,CRM
2024-01-22 20:11:38,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,293.0,0.0,CRM
2024-01-11 11:47:40,Baird,Outperform,Neutral,up,Raises,300.0,240.0,CRM
2024-01-02 14:36:18,Piper Sandler,Neutral,Neutral,main,Raises,285.0,266.0,CRM
2023-12-21 10:40:32,Morgan Stanley,Overweight,Equal-Weight,up,Raises,350.0,290.0,CRM
2023-12-20 10:51:15,Wells Fargo,Equal-Weight,Overweight,down,Announces,280.0,0.0,CRM
2023-12-18 11:55:55,Wolfe Research,Outperform,Peer Perform,up,Announces,315.0,0.0,CRM
2023-12-01 15:59:34,Argus Research,Buy,Buy,main,Raises,290.0,275.0,CRM
2023-11-30 20:34:33,Evercore ISI Group,Outperform,Outperform,main,Raises,290.0,275.0,CRM
2023-11-30 20:14:21,Raymond James,Strong Buy,Strong Buy,main,Raises,300.0,280.0,CRM
2023-11-30 20:04:13,Stifel,Buy,Buy,main,Raises,300.0,275.0,CRM
2023-11-30 19:34:22,Truist Securities,Buy,Buy,reit,Maintains,275.0,0.0,CRM
2023-11-30 19:12:58,JP Morgan,Overweight,Overweight,main,Raises,260.0,240.0,CRM
2023-11-30 18:48:16,JMP Securities,Market Outperform,Market Outperform,main,Raises,293.0,275.0,CRM
2023-11-30 18:24:34,Mizuho,Buy,Buy,main,Raises,280.0,255.0,CRM
2023-11-30 17:26:03,Oppenheimer,Outperform,Outperform,main,Raises,275.0,250.0,CRM
2023-11-30 16:41:02,BMO Capital,Outperform,Outperform,main,Raises,277.0,252.0,CRM
2023-11-30 15:38:55,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,290.0,278.0,CRM
2023-11-30 15:35:38,RBC Capital,Outperform,Outperform,main,Raises,285.0,240.0,CRM
2023-11-30 14:18:44,Wedbush,Outperform,Outperform,main,Raises,280.0,255.0,CRM
2023-11-30 13:25:49,Wells Fargo,Overweight,Overweight,main,Raises,280.0,265.0,CRM
2023-11-30 11:52:11,B of A Securities,Buy,Buy,main,Raises,300.0,280.0,CRM
2023-11-30 10:33:45,Needham,Buy,Buy,main,Raises,275.0,250.0,CRM
2023-11-30 09:29:38,Piper Sandler,Neutral,Neutral,main,Raises,266.0,232.0,CRM
2023-11-24 14:41:08,Citigroup,Neutral,Neutral,main,Raises,247.0,229.0,CRM
2023-11-22 09:00:32,Keybanc,Overweight,Overweight,main,Lowers,268.0,272.0,CRM
2023-11-21 18:21:14,BMO Capital,Outperform,Outperform,main,Lowers,252.0,262.0,CRM
2023-10-23 08:34:05,Piper Sandler,Neutral,Overweight,down,Lowers,232.0,268.0,CRM
2023-10-04 14:18:18,Truist Securities,Buy,Buy,reit,Maintains,275.0,0.0,CRM
2023-09-21 14:21:45,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,275.0,0.0,CRM
2023-09-15 13:21:26,RBC Capital,Outperform,Outperform,reit,Maintains,240.0,0.0,CRM
2023-09-15 10:04:44,Needham,Buy,Buy,reit,Maintains,250.0,0.0,CRM
2023-09-15 09:37:25,HSBC,Buy,,init,Announces,267.0,0.0,CRM
2023-09-13 14:25:11,Truist Securities,Buy,Buy,reit,Maintains,275.0,0.0,CRM
2023-09-01 15:21:11,Northland Capital Markets,Market Perform,Market Perform,main,Raises,220.0,210.0,CRM
2023-08-31 15:46:19,Truist Securities,Buy,Buy,main,Raises,275.0,250.0,CRM
2023-08-31 15:30:17,Jefferies,Buy,Buy,main,Raises,275.0,250.0,CRM
2023-08-31 15:25:21,Barclays,Overweight,Overweight,main,Raises,260.0,245.0,CRM
2023-08-31 15:22:20,JP Morgan,Overweight,Overweight,main,Raises,240.0,230.0,CRM
2023-08-31 15:13:43,Citigroup,Neutral,Neutral,main,Raises,229.0,220.0,CRM
2023-08-31 15:04:43,Wells Fargo,Overweight,Overweight,main,Raises,275.0,250.0,CRM
2023-08-31 14:53:24,B of A Securities,Buy,Buy,main,Raises,280.0,250.0,CRM
2023-08-31 14:46:26,Mizuho,Buy,Buy,main,Raises,255.0,250.0,CRM
2023-08-31 14:29:20,Baird,Neutral,Neutral,main,Raises,220.0,210.0,CRM
2023-08-31 14:25:31,Roth MKM,Buy,Buy,main,Raises,265.0,242.0,CRM
2023-08-31 14:23:26,Canaccord Genuity,Buy,Buy,main,Raises,265.0,250.0,CRM
2023-08-31 14:02:19,TD Cowen,Market Perform,Market Perform,main,Raises,230.0,210.0,CRM
2023-08-31 13:51:35,Wedbush,Outperform,Outperform,main,Raises,255.0,240.0,CRM
2023-08-31 13:35:54,Loop Capital,Hold,Hold,main,Raises,230.0,215.0,CRM
2023-08-31 13:27:39,UBS,Neutral,Neutral,main,Raises,240.0,220.0,CRM
2023-08-31 13:17:25,Evercore ISI Group,Outperform,Outperform,main,Raises,275.0,240.0,CRM
2023-08-31 13:01:23,RBC Capital,Outperform,Outperform,reit,Maintains,240.0,0.0,CRM
2023-08-31 12:56:01,Stifel,Buy,Buy,main,Raises,275.0,250.0,CRM
2023-08-31 12:13:51,BMO Capital,Outperform,Outperform,main,Raises,262.0,255.0,CRM
2023-08-31 12:00:10,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,275.0,0.0,CRM
2023-08-31 11:57:50,Oppenheimer,Outperform,Outperform,main,Raises,250.0,235.0,CRM
2023-08-31 11:26:07,Raymond James,Strong Buy,Strong Buy,main,Raises,280.0,260.0,CRM
2023-08-31 10:58:31,Needham,Buy,Buy,reit,Maintains,250.0,0.0,CRM
2023-08-31 08:11:17,Piper Sandler,Overweight,Overweight,main,Raises,268.0,248.0,CRM
2023-08-30 13:39:20,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,275.0,0.0,CRM
2023-08-28 10:21:03,Citigroup,Neutral,Neutral,main,Lowers,220.0,230.0,CRM
2023-08-16 11:39:48,Mizuho,Buy,Buy,main,Lowers,250.0,260.0,CRM
2023-07-31 10:51:48,Morgan Stanley,Equal-Weight,Overweight,down,Raises,278.0,251.0,CRM
2023-07-20 14:49:35,Mizuho,Buy,Buy,main,Raises,260.0,250.0,CRM
2023-07-18 13:10:19,RBC Capital,Outperform,Outperform,reit,Maintains,240.0,0.0,CRM
2023-07-12 12:03:54,BMO Capital,Outperform,Outperform,main,Raises,255.0,245.0,CRM
2023-07-12 11:53:54,Mizuho,Buy,Buy,main,Raises,250.0,240.0,CRM
2023-07-12 10:48:59,B of A Securities,Buy,Buy,reit,Maintains,250.0,250.0,CRM
2023-07-12 10:47:24,Needham,Buy,Buy,main,Raises,250.0,230.0,CRM
2023-07-11 15:20:33,Evercore ISI Group,Outperform,Outperform,reit,Maintains,240.0,240.0,CRM
2023-06-13 08:17:11,Piper Sandler,Overweight,Overweight,reit,Maintains,248.0,0.0,CRM
2023-06-09 15:53:55,RBC Capital,Outperform,Outperform,reit,Maintains,240.0,0.0,CRM
2023-06-01 16:20:40,Societe Generale,Hold,Buy,down,Raises,230.0,227.0,CRM
2023-06-01 13:18:29,Evercore ISI Group,Outperform,Outperform,main,Raises,240.0,230.0,CRM
2023-06-01 12:58:46,RBC Capital,Outperform,Outperform,main,Raises,240.0,225.0,CRM
2023-06-01 12:36:48,Northland Capital Markets,Market Perform,Market Perform,main,Raises,210.0,181.0,CRM
2023-06-01 12:35:52,Wedbush,Outperform,Outperform,main,Raises,240.0,230.0,CRM
2023-06-01 12:33:45,Loop Capital,Hold,Hold,main,Raises,215.0,190.0,CRM
2023-06-01 11:53:43,BMO Capital,Outperform,Outperform,main,Raises,245.0,230.0,CRM
2023-06-01 11:53:38,Morgan Stanley,Overweight,Overweight,main,Raises,251.0,240.0,CRM
2023-06-01 11:35:50,TD Cowen,Outperform,Outperform,main,Raises,210.0,200.0,CRM
2023-06-01 11:34:55,Stifel,Buy,Buy,main,Raises,250.0,240.0,CRM
2023-06-01 11:34:08,Canaccord Genuity,Buy,Buy,main,Raises,250.0,230.0,CRM
2023-06-01 11:26:38,Needham,Buy,Buy,reit,Maintains,230.0,0.0,CRM
2023-06-01 11:24:47,Raymond James,Strong Buy,Strong Buy,main,Raises,260.0,240.0,CRM
2023-06-01 11:15:21,JMP Securities,Market Outperform,Market Outperform,main,Raises,275.0,250.0,CRM
2023-06-01 11:08:02,Citigroup,Neutral,Neutral,main,Raises,230.0,229.0,CRM
2023-06-01 11:06:18,Oppenheimer,Outperform,Outperform,main,Raises,235.0,225.0,CRM
2023-06-01 11:02:44,Bernstein,Underperform,Underperform,main,Raises,153.0,145.0,CRM
2023-06-01 10:55:03,Baird,Neutral,Neutral,main,Raises,210.0,200.0,CRM
2023-06-01 10:51:55,Mizuho,Buy,Buy,main,Raises,240.0,225.0,CRM
2023-06-01 08:09:28,Piper Sandler,Overweight,Overweight,main,Raises,248.0,230.0,CRM
2023-05-30 10:41:14,Wells Fargo,Overweight,Overweight,main,Raises,250.0,225.0,CRM
2023-05-30 10:17:35,Canaccord Genuity,Buy,Buy,main,Raises,230.0,215.0,CRM
2023-05-26 10:36:18,Citigroup,Neutral,Neutral,main,Lowers,229.0,210.0,CRM
2023-05-25 13:10:26,Wedbush,Outperform,Outperform,main,Raises,230.0,220.0,CRM
2023-05-22 12:34:03,JMP Securities,Market Perform,Market Perform,reit,Maintains,250.0,250.0,CRM
2023-05-19 11:42:18,TD Cowen,Outperform,Outperform,main,Raises,200.0,190.0,CRM
2023-05-17 14:11:15,B of A Securities,Buy,Buy,main,Raises,250.0,235.0,CRM
2023-05-15 11:25:27,Barclays,Overweight,Overweight,main,Raises,245.0,225.0,CRM
2023-05-08 13:29:54,RBC Capital,Outperform,,reit,Maintains,225.0,0.0,CRM
2023-03-24 13:52:42,RBC Capital,Outperform,,reit,Maintains,225.0,0.0,CRM
2023-03-03 13:14:37,Citigroup,Neutral,,main,Raises,210.0,182.0,CRM
2023-03-02 14:43:41,Oppenheimer,Outperform,,main,Raises,225.0,185.0,CRM
2023-03-02 14:39:28,Northland Capital Markets,Market Perform,,main,Raises,181.0,150.0,CRM
2023-03-02 14:37:07,Loop Capital,Hold,,main,Raises,190.0,150.0,CRM
2023-03-02 14:34:52,DA Davidson,Neutral,,main,Raises,180.0,150.0,CRM
2023-03-02 14:24:31,Evercore ISI Group,Outperform,,main,Raises,230.0,200.0,CRM
2023-03-02 14:20:44,Canaccord Genuity,Buy,,main,Raises,215.0,180.0,CRM
2023-03-02 13:40:17,Wells Fargo,Overweight,,main,Raises,225.0,200.0,CRM
2023-03-02 13:23:33,TD Cowen,Outperform,,main,Raises,190.0,170.0,CRM
2023-03-02 13:00:49,JMP Securities,Market Perform,,reit,Maintains,250.0,0.0,CRM
2023-03-02 12:45:33,Morgan Stanley,Overweight,,main,Raises,240.0,236.0,CRM
2023-03-02 12:45:24,Deutsche Bank,Buy,,main,Raises,240.0,190.0,CRM
2023-03-02 12:38:09,Mizuho,Buy,,main,Raises,225.0,200.0,CRM
2023-03-02 12:35:22,RBC Capital,Outperform,,main,Raises,225.0,165.0,CRM
2023-03-02 12:29:33,BMO Capital,Outperform,,main,Raises,230.0,185.0,CRM
2023-03-02 12:27:30,B of A Securities,Buy,,main,Raises,235.0,200.0,CRM
2023-03-02 12:17:02,Needham,Buy,Hold,up,Announces,230.0,0.0,CRM
2023-03-02 11:57:10,Raymond James,Strong Buy,,main,Raises,240.0,200.0,CRM
2023-03-02 11:54:59,UBS,Neutral,,main,Raises,210.0,162.0,CRM
2023-03-02 11:46:07,Baird,Neutral,,main,Raises,200.0,150.0,CRM
2023-03-02 11:26:26,Macquarie,Outperform,,main,Raises,225.0,218.0,CRM
2023-03-02 11:24:34,JP Morgan,Overweight,,main,Raises,230.0,200.0,CRM
2023-03-02 11:23:34,Wedbush,Outperform,,main,Raises,220.0,200.0,CRM
2023-03-02 11:22:21,Barclays,Overweight,,main,Raises,225.0,195.0,CRM
2023-03-02 10:35:35,Piper Sandler,Overweight,,main,Raises,230.0,171.0,CRM
2023-02-24 14:49:07,BMO Capital,Outperform,,main,Raises,185.0,172.0,CRM
2023-02-21 13:00:04,Cowen & Co.,Outperform,,main,Raises,170.0,160.0,CRM
2023-02-21 12:03:32,Wedbush,Outperform,,main,Maintains,200.0,0.0,CRM
2023-02-17 12:53:08,Citigroup,Neutral,,main,Raises,182.0,164.0,CRM
2023-02-15 14:04:39,Evercore ISI Group,Outperform,,main,Raises,200.0,175.0,CRM
2023-02-15 13:31:10,Barclays,Overweight,,main,Raises,195.0,180.0,CRM
2023-02-14 12:59:25,Wells Fargo,Overweight,,main,Raises,200.0,175.0,CRM
2023-02-13 12:21:09,B of A Securities,Buy,,main,Raises,200.0,180.0,CRM
2023-02-09 14:18:14,Wedbush,Outperform,,main,Maintains,200.0,0.0,CRM
2023-02-06 13:29:42,JMP Securities,Market Outperform,,reit,Maintains,250.0,0.0,CRM
2023-01-30 13:45:13,Morgan Stanley,Overweight,,main,Raises,236.0,228.0,CRM
2023-01-23 13:34:20,Deutsche Bank,Buy,,main,Lowers,190.0,200.0,CRM
2023-01-20 11:12:07,Cowen & Co.,Market Perform,Outperform,down,,0.0,0.0,CRM
2023-01-18 10:33:53,DA Davidson,Neutral,,init,Announces,150.0,0.0,CRM
2023-01-13 13:44:19,Atlantic Equities,Neutral,Overweight,down,Lowers,140.0,200.0,CRM
2023-01-11 12:16:07,Bernstein,Underperform,Market Perform,down,Lowers,119.0,134.0,CRM
2023-01-09 11:36:03,Piper Sandler,Overweight,,main,Lowers,171.0,175.0,CRM
2022-12-19 13:45:59,Morgan Stanley,Overweight,,main,Lowers,228.0,250.0,CRM
2022-12-08 11:17:37,Baird,Neutral,Outperform,down,Lowers,150.0,200.0,CRM
2022-12-05 12:47:28,Credit Suisse,Outperform,,main,Lowers,225.0,250.0,CRM
2022-12-05 12:40:52,Citigroup,Neutral,,main,Lowers,164.0,170.0,CRM
2022-12-02 11:39:05,Wolfe Research,Peer Perform,Outperform,down,,0.0,0.0,CRM
2022-12-02 10:04:06,Keybanc,Overweight,,main,Lowers,191.0,200.0,CRM
2022-12-01 14:56:16,Jefferies,Buy,,main,Lowers,230.0,240.0,CRM
2022-12-01 14:54:11,B of A Securities,Buy,,main,Lowers,200.0,210.0,CRM
2022-12-01 14:51:28,Canaccord Genuity,Buy,,main,Lowers,180.0,215.0,CRM
2022-12-01 14:49:27,Truist Securities,Buy,,main,Lowers,210.0,240.0,CRM
2022-12-01 14:46:33,Cowen & Co.,Outperform,,main,Lowers,195.0,210.0,CRM
2022-12-01 14:41:52,Wedbush,Outperform,,main,Lowers,200.0,215.0,CRM
2022-12-01 14:39:06,Deutsche Bank,Buy,,main,Lowers,200.0,220.0,CRM
2022-12-01 14:35:40,Barclays,Overweight,,main,Lowers,180.0,193.0,CRM
2022-12-01 14:04:13,Morgan Stanley,Overweight,,main,Lowers,250.0,273.0,CRM
2022-12-01 13:55:50,BMO Capital,Outperform,,main,Lowers,172.0,180.0,CRM
2022-12-01 13:22:44,JP Morgan,Overweight,,main,Lowers,200.0,245.0,CRM
2022-12-01 13:00:54,RBC Capital,Outperform,,main,Lowers,200.0,235.0,CRM
2022-12-01 12:52:29,Wells Fargo,Overweight,,main,Lowers,175.0,190.0,CRM
2022-12-01 12:26:24,Baird,Outperform,,main,Lowers,200.0,210.0,CRM
2022-12-01 11:54:51,Atlantic Equities,Overweight,,main,Lowers,200.0,225.0,CRM
2022-12-01 11:49:20,Mizuho,Buy,,main,Lowers,200.0,225.0,CRM
2022-12-01 11:44:05,UBS,Neutral,,main,Lowers,162.0,180.0,CRM
2022-12-01 11:38:50,Raymond James,Strong Buy,,main,Lowers,200.0,225.0,CRM
2022-12-01 11:31:03,Oppenheimer,Outperform,,main,Lowers,185.0,200.0,CRM
2022-11-29 13:03:55,Baird,Outperform,,main,Lowers,210.0,230.0,CRM
2022-11-29 09:25:42,Keybanc,Overweight,,main,Lowers,200.0,210.0,CRM
2022-11-22 13:11:13,Wells Fargo,Overweight,,main,Lowers,190.0,220.0,CRM
2022-11-21 11:17:25,Jefferies,Buy,,main,Lowers,240.0,250.0,CRM
2022-11-18 11:37:56,Barclays,Overweight,,main,Lowers,193.0,202.0,CRM
2022-11-17 14:11:21,"Monness, Crespi, Hardt",Neutral,Buy,down,,0.0,0.0,CRM
2022-11-15 12:39:46,Mizuho,Buy,,main,Lowers,225.0,235.0,CRM
2022-11-10 12:21:36,Oppenheimer,Outperform,,main,Lowers,200.0,240.0,CRM
2022-10-20 09:35:43,Piper Sandler,Overweight,,main,Lowers,175.0,200.0,CRM
2022-10-17 13:40:32,Northland Capital Markets,Market Perform,,init,Announces,150.0,0.0,CRM
2022-09-28 16:44:52,Cleveland Research,Neutral,Buy,down,,0.0,0.0,CRM
2022-09-23 09:43:47,Wolfe Research,Outperform,,main,Lowers,180.0,200.0,CRM
2022-09-22 13:19:12,BMO Capital,Outperform,,main,Lowers,190.0,207.0,CRM
2022-09-02 10:59:21,Guggenheim,Neutral,Sell,up,,0.0,0.0,CRM
2022-08-25 13:40:14,Wolfe Research,Outperform,,main,Lowers,200.0,215.0,CRM
2022-08-25 13:15:17,Deutsche Bank,Buy,,main,Lowers,255.0,260.0,CRM
2022-08-25 13:14:00,Truist Securities,Buy,,main,Lowers,240.0,330.0,CRM
2022-08-25 12:13:53,Cowen & Co.,Outperform,,main,Lowers,210.0,225.0,CRM
2022-08-25 12:13:36,BMO Capital,Outperform,,main,Lowers,207.0,223.0,CRM
2022-08-25 12:11:26,Canaccord Genuity,Buy,,main,Lowers,215.0,260.0,CRM
2022-08-25 12:07:54,Wedbush,Outperform,,main,Lowers,215.0,225.0,CRM
2022-08-25 12:05:19,UBS,Neutral,,main,Lowers,180.0,190.0,CRM
2022-08-25 12:02:55,JP Morgan,Overweight,,main,Lowers,245.0,275.0,CRM
2022-08-25 12:00:11,Baird,Outperform,,main,Lowers,230.0,260.0,CRM
2022-08-25 11:58:15,Mizuho,Buy,,main,Lowers,235.0,245.0,CRM
2022-08-25 11:54:45,Barclays,Overweight,,main,Lowers,202.0,218.0,CRM
2022-08-25 11:33:25,Raymond James,Strong Buy,,main,Lowers,225.0,250.0,CRM
2022-08-25 10:49:53,Citigroup,Neutral,,main,Lowers,179.0,189.0,CRM
2022-08-25 10:41:42,Wells Fargo,Overweight,,main,Lowers,220.0,235.0,CRM
2022-08-25 10:37:40,Credit Suisse,Outperform,,main,Lowers,250.0,315.0,CRM
2022-08-25 09:47:22,Piper Sandler,Overweight,,main,Lowers,200.0,220.0,CRM
2022-08-19 11:45:08,Citigroup,Neutral,,main,Lowers,189.0,192.0,CRM
2022-08-19 11:20:52,BMO Capital,Outperform,,main,Lowers,223.0,225.0,CRM
2022-08-17 11:54:32,Mizuho,Buy,,main,Raises,245.0,225.0,CRM
2022-08-16 11:59:59,Morgan Stanley,Overweight,,main,Lowers,273.0,291.0,CRM
2022-08-12 10:28:43,Guggenheim,Sell,,init,Announces,150.0,0.0,CRM
2022-07-18 09:08:21,Piper Sandler,Overweight,,main,Lowers,220.0,250.0,CRM
2022-06-02 11:40:40,Loop Capital,Hold,,main,Lowers,175.0,225.0,CRM
2022-06-01 14:42:13,Stifel,Buy,,main,Lowers,250.0,300.0,CRM
2022-06-01 14:35:45,Deutsche Bank,Buy,,main,Lowers,260.0,300.0,CRM
2022-06-01 13:56:01,JP Morgan,Overweight,,main,Lowers,275.0,316.0,CRM
2022-06-01 13:43:38,Baird,Outperform,,main,Lowers,260.0,300.0,CRM
2022-06-01 11:46:06,Barclays,Overweight,,main,Raises,218.0,208.0,CRM
2022-06-01 11:19:13,Raymond James,Strong Buy,,main,Lowers,250.0,300.0,CRM
2022-06-01 11:03:43,Wells Fargo,Overweight,,main,Raises,235.0,225.0,CRM
2022-06-01 10:56:21,BMO Capital,Outperform,,main,Lowers,225.0,260.0,CRM
2022-06-01 10:52:14,Credit Suisse,Outperform,,main,Lowers,315.0,375.0,CRM
2022-06-01 08:18:09,Piper Sandler,Overweight,,main,Lowers,250.0,330.0,CRM
2022-05-24 11:47:54,Oppenheimer,Outperform,,main,Lowers,205.0,310.0,CRM
2022-05-23 14:29:22,Jefferies,Buy,,main,Lowers,260.0,330.0,CRM
2022-05-20 12:42:38,Barclays,Overweight,,main,Lowers,208.0,275.0,CRM
2022-05-18 13:45:03,Roth Capital,Buy,Neutral,up,Announces,242.0,0.0,CRM
2022-05-18 11:48:30,Wells Fargo,Overweight,,main,Lowers,225.0,265.0,CRM
2022-05-18 10:52:27,Mizuho,Buy,,main,Lowers,225.0,295.0,CRM
2022-05-17 12:38:07,UBS,Neutral,,main,Lowers,185.0,225.0,CRM
2022-05-16 12:38:21,Morgan Stanley,Overweight,,main,Lowers,291.0,360.0,CRM
2022-05-09 10:06:47,CICC,Outperform,,init,Announces,219.0,0.0,CRM
2022-04-25 08:33:46,Keybanc,Overweight,,main,Lowers,223.0,281.0,CRM
2022-03-02 16:28:01,Wedbush,Outperform,,main,Lowers,275.0,315.0,CRM
2022-03-02 16:20:17,Canaccord Genuity,Buy,,main,Lowers,260.0,315.0,CRM
2022-03-02 12:34:48,Raymond James,Strong Buy,,main,Lowers,300.0,340.0,CRM
2022-03-02 12:07:30,UBS,Neutral,,main,Raises,225.0,210.0,CRM
2022-03-02 09:40:09,Piper Sandler,Overweight,,main,Lowers,330.0,365.0,CRM
2022-02-24 15:29:21,Wells Fargo,Overweight,,main,Lowers,265.0,340.0,CRM
2022-02-15 12:36:28,Mizuho,Buy,,main,Lowers,295.0,350.0,CRM
2022-01-21 14:14:43,Deutsche Bank,Buy,,main,Lowers,300.0,360.0,CRM
2022-01-05 09:52:05,UBS,Neutral,Buy,down,Lowers,265.0,315.0,CRM
2021-12-01 13:29:03,Mizuho,Buy,,main,Lowers,350.0,360.0,CRM
2021-12-01 13:13:46,UBS,Buy,,main,Lowers,315.0,330.0,CRM
2021-12-01 12:55:46,Truist Securities,Buy,,main,Raises,330.0,315.0,CRM
2021-11-23 14:40:10,Citigroup,Neutral,,main,Raises,308.0,280.0,CRM
2021-11-15 12:03:48,Mizuho,Buy,Buy,main,Raises,360.0,320.0,CRM
2021-11-02 09:31:41,Deutsche Bank,Buy,,init,Announces,360.0,0.0,CRM
2021-11-01 13:06:34,Morgan Stanley,Overweight,,main,Raises,360.0,345.0,CRM
2021-09-24 13:52:55,RBC Capital,Outperform,,main,Raises,325.0,310.0,CRM
2021-09-24 13:18:03,Loop Capital,Hold,,main,Raises,275.0,265.0,CRM
2021-09-24 13:16:52,Stifel,Buy,,main,Raises,350.0,315.0,CRM
